YEAR,INSTRUMENT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,YTD,SINCE_INCEPTION,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL
2025,CDI,0.0101,0.0099,0.0096,0.0106,0.0059,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0469,88.9873,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2024,CDI,0.0097,0.008,0.0083,0.0089,0.0083,0.0079,0.0091,0.0087,0.0083,0.0093,0.0079,0.0093,0.1087,84.9593,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2023,CDI,0.0112,0.0092,0.0117,0.0092,0.0112,0.0107,0.0107,0.0114,0.0097,0.01,0.0092,0.009,0.1305,76.5288,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2022,CDI,0.0073,0.0075,0.0092,0.0083,0.0103,0.0101,0.0103,0.0117,0.0107,0.0102,0.0102,0.0112,0.1237,67.5808,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2021,CDI,0.0015,0.0013,0.002,0.0021,0.0027,0.003,0.0036,0.0042,0.0044,0.0048,0.0059,0.0076,0.044,60.0297,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2020,CDI,0.0038,0.0029,0.0034,0.0028,0.0024,0.0022,0.0019,0.0016,0.0016,0.0016,0.0015,0.0016,0.0277,57.4602,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2019,CDI,0.0054,0.0049,0.0047,0.0052,0.0054,0.0047,0.0057,0.005,0.0047,0.0048,0.0038,0.0038,0.0597,55.8858,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2018,CDI,0.0058,0.0047,0.0053,0.0052,0.0052,0.0052,0.0054,0.0057,0.0047,0.0054,0.0049,0.0049,0.0642,52.6821,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2017,CDI,0.0109,0.0087,0.0105,0.0079,0.0093,0.0081,0.008,0.008,0.0064,0.0065,0.0057,0.0054,0.0995,49.4421,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2016,CDI,0.0105,0.01,0.0116,0.0105,0.0111,0.0116,0.0111,0.0121,0.0111,0.0105,0.0104,0.0112,0.14,44.8764,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2015,CDI,0.0093,0.0082,0.0103,0.0095,0.0098,0.0106,0.0118,0.0111,0.0111,0.0111,0.0106,0.0116,0.1323,39.2421,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2014,CDI,0.0084,0.0078,0.0076,0.0081,0.0086,0.0082,0.0094,0.0086,0.009,0.0094,0.0084,0.0095,0.1081,34.5404,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2013,CDI,0.0059,0.0048,0.0054,0.006,0.0058,0.0059,0.0071,0.0069,0.007,0.008,0.0071,0.0078,0.0805,31.0742,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2012,CDI,0.0089,0.0074,0.0081,0.007,0.0073,0.0064,0.0068,0.0069,0.0054,0.0061,0.0054,0.0053,0.0841,28.6837,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2011,CDI,0.0086,0.0084,0.0092,0.0084,0.0099,0.0095,0.0097,0.0107,0.0094,0.0088,0.0086,0.0091,0.1159,26.3802,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2010,CDI,0.0066,0.0059,0.0076,0.0066,0.0075,0.0079,0.0086,0.0089,0.0084,0.0081,0.0081,0.0093,0.0974,23.5354,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2009,CDI,0.0105,0.0085,0.0097,0.0084,0.0077,0.0076,0.0079,0.0069,0.0069,0.0069,0.0066,0.0072,0.099,21.3572,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2008,CDI,0.0092,0.008,0.0084,0.009,0.0087,0.0095,0.0106,0.0101,0.011,0.0117,0.01,0.0111,0.1237,19.3439,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2007,CDI,0.0108,0.0087,0.0105,0.0094,0.0102,0.009,0.0097,0.0099,0.008,0.0092,0.0084,0.0084,0.1182,17.1044,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2006,CDI,0.0143,0.0114,0.0142,0.0108,0.0128,0.0118,0.0117,0.0125,0.0105,0.0109,0.0102,0.0098,0.1505,15.1901,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2005,CDI,0.0138,0.0121,0.0152,0.0141,0.015,0.0158,0.0151,0.0165,0.015,0.0141,0.0138,0.0147,0.19,13.0727,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2004,CDI,0.0126,0.0108,0.0138,0.0118,0.0122,0.0122,0.0128,0.0129,0.0124,0.0121,0.0125,0.0148,0.1617,10.8259,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2003,CDI,0.0196,0.0182,0.0177,0.0187,0.0196,0.0185,0.0208,0.0177,0.0168,0.0164,0.0134,0.0137,0.2328,9.18,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2002,CDI,0.0153,0.0125,0.0137,0.0148,0.014,0.0131,0.0154,0.0145,0.0138,0.0163,0.0153,0.0172,0.1909,7.2575,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2001,CDI,0.0126,0.0101,0.0125,0.0118,0.0133,0.0127,0.015,0.016,0.0132,0.0153,0.0139,0.0139,0.1727,5.9341,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2000,CDI,0.0144,0.0144,0.0144,0.0128,0.0149,0.0139,0.013,0.014,0.0122,0.0128,0.0122,0.012,0.1733,4.9128,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1999,CDI,0.0215,0.0235,0.0328,0.023,0.0199,0.0164,0.0163,0.0155,0.0147,0.0137,0.0137,0.0158,0.2517,4.0394,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1998,CDI,0.0268,0.0211,0.022,0.0171,0.0163,0.016,0.017,0.0147,0.0243,0.0292,0.026,0.0239,0.2861,3.026,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1997,CDI,0.0173,0.0167,0.0164,0.0165,0.0158,0.016,0.016,0.0158,0.0158,0.016,0.0301,0.0291,0.2453,2.1304,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1996,CDI,0.0256,0.0233,0.022,0.0205,0.0199,0.0196,0.0191,0.0195,0.0189,0.0185,0.018,0.0179,0.2717,1.5137,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1995,CDI,0.0346,0.0328,0.043,0.0428,0.0427,0.0405,0.0403,0.0381,0.0327,0.0306,0.0285,0.0273,0.5312,0.9767,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1994,CDI,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0648,0.0417,0.0383,0.0365,0.0413,0.0386,0.2909,0.2909,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2025,CDI p.p. acima IBOV,-3.86,3.63,-5.11,-2.63,-2.46,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-11.03,5111.69,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2024,CDI p.p. acima IBOV,5.76,-0.19,1.54,2.59,3.87,-0.69,-2.12,-5.68,3.91,2.52,3.91,5.21,21.23,5236.81,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2023,CDI p.p. acima IBOV,-2.24,8.41,4.08,-1.58,-2.61,-7.93,-2.19,6.22,0.26,3.93,-11.62,-4.49,-9.23,4005.53,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2022,CDI p.p. acima IBOV,-6.25,-0.14,-5.14,10.94,-2.19,12.52,-3.66,-5.0,0.6,-4.43,4.08,3.57,7.69,3793.56,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2021,CDI p.p. acima IBOV,3.47,4.51,-5.8,-1.73,-5.89,-0.16,4.3,2.9,7.01,7.22,2.12,-2.09,16.32,3175.62,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2020,CDI p.p. acima IBOV,2.01,8.72,30.24,-9.97,-8.33,-8.54,-8.07,3.6,4.95,0.85,-15.75,-9.13,-0.15,2522.26,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2019,CDI p.p. acima IBOV,-10.27,2.35,0.65,-0.47,-0.16,-3.59,-0.27,1.17,-3.1,-1.88,-0.56,-6.47,-25.62,2458.99,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2018,CDI p.p. acima IBOV,-10.56,-0.05,0.52,-0.36,11.39,5.72,-8.33,3.78,-3.01,-9.64,-1.89,2.3,-8.61,2913.81,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2017,CDI p.p. acima IBOV,-6.29,-2.21,3.57,0.14,5.04,0.51,-4.0,-6.65,-4.24,0.63,3.71,-5.62,-16.9,2910.55,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2016,CDI p.p. acima IBOV,7.85,-4.91,-15.81,-6.65,11.2,-5.14,-10.11,0.18,0.3,-10.19,5.69,3.83,-24.93,2905.69,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2015,CDI p.p. acima IBOV,7.13,-9.15,1.87,-8.98,7.15,0.46,5.35,9.44,4.47,-0.69,2.69,5.09,26.54,2813.58,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2014,CDI p.p. acima IBOV,8.35,1.92,-6.29,-1.59,1.61,-2.95,-4.06,-8.92,12.6,-0.0,0.66,9.57,13.72,2157.5,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2013,CDI p.p. acima IBOV,2.54,4.39,2.4,1.38,4.88,11.9,-0.93,-2.99,-3.95,-2.86,3.98,2.64,23.55,1769.0,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2012,CDI p.p. acima IBOV,-10.25,-3.6,2.79,4.87,12.59,0.89,-2.53,-1.03,-3.17,4.17,-0.17,-5.52,1.02,1266.18,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2011,CDI p.p. acima IBOV,4.8,-0.37,-0.87,4.42,3.27,4.38,6.7,5.03,8.32,-10.61,3.37,1.12,29.7,1153.06,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2010,CDI p.p. acima IBOV,5.3,-1.09,-5.06,4.7,7.39,4.14,-9.94,4.4,-5.73,-0.99,5.01,-1.44,8.7,518.09,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2009,CDI p.p. acima IBOV,-3.62,3.7,-6.21,-14.71,-11.73,4.01,-5.63,-2.46,-8.21,0.65,-8.28,-1.58,-72.76,320.28,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2008,CDI p.p. acima IBOV,7.8,-5.93,4.81,-10.42,-6.09,11.38,9.54,7.44,12.12,25.97,2.77,-1.5,53.59,985.73,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2007,CDI p.p. acima IBOV,0.7,2.55,-3.31,-5.94,-5.74,-3.16,1.36,0.15,-9.86,-7.1,4.38,-0.56,-31.83,26.31,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2006,CDI p.p. acima IBOV,-13.3,0.55,3.13,-5.28,10.78,0.91,-0.05,3.53,0.45,-6.63,-5.78,-5.08,-17.89,377.0,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2005,CDI p.p. acima IBOV,8.43,-14.34,6.95,8.05,0.04,2.2,-2.45,-6.04,-11.12,5.81,-4.33,-3.35,-8.71,472.95,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2004,CDI p.p. acima IBOV,2.99,1.52,-0.4,12.62,1.55,-6.98,-4.34,-0.8,-0.7,2.04,-7.76,-2.77,-1.64,451.02,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2003,CDI p.p. acima IBOV,4.87,7.87,-7.89,-9.52,-4.93,5.2,-2.54,-10.04,-3.83,-10.68,-10.9,-8.8,-74.06,397.02,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2002,CDI p.p. acima IBOV,7.84,-9.07,6.92,2.76,3.12,14.7,13.9,-4.91,18.33,-16.29,-1.82,-5.51,36.09,511.07,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2001,CDI p.p. acima IBOV,-14.55,11.09,10.39,-2.14,3.13,1.88,7.03,8.27,18.48,-5.32,-12.4,-3.6,28.3,314.25,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2000,CDI p.p. acima IBOV,5.56,-6.32,0.53,14.09,5.23,-10.45,2.94,-4.03,9.39,7.94,11.84,-13.65,28.05,165.14,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1999,CDI p.p. acima IBOV,-18.3,-6.7,-16.76,-3.82,4.29,-3.2,11.82,0.37,-3.66,-3.97,-16.39,-22.46,-126.76,26.64,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1998,CDI p.p. acima IBOV,7.35,-6.63,-10.82,3.96,17.31,3.31,-8.94,41.03,0.56,-3.97,-19.88,23.79,62.08,213.15,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1997,CDI p.p. acima IBOV,-11.39,-9.19,-0.8,-8.72,-12.06,-9.18,-0.83,19.16,-9.61,25.42,-1.53,-5.62,-20.3,28.3,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1996,CDI p.p. acima IBOV,-17.27,6.09,2.25,-2.17,-8.93,-3.56,0.6,-0.27,-1.11,0.51,-0.24,-3.82,-36.59,54.77,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1995,CDI p.p. acima IBOV,14.23,19.09,13.22,-23.75,6.72,7.2,-3.57,-7.36,-5.07,14.66,-3.21,4.55,54.39,77.61,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
1994,CDI p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-10.85,-22.68,0.93,16.16,7.09,10.34,7.5,7.5,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:03:53.705046+0000,cdi
2025,DÓLAR,-0.0585,0.0032,-0.0182,-0.0142,-0.0003,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-0.0861,5.0203,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2024,DÓLAR,0.0232,0.006,0.0026,0.0351,0.0135,0.0605,0.0186,-0.001,-0.0368,0.0605,0.0477,0.0229,0.2791,5.5876,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2023,DÓLAR,-0.0227,0.0213,-0.0245,-0.0157,0.019,-0.0543,-0.0161,0.038,0.0174,0.01,-0.0241,-0.0191,-0.0721,4.1503,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2022,DÓLAR,-0.04,-0.0407,-0.0781,0.0383,-0.0387,0.1077,-0.0095,-0.0018,0.0439,-0.0277,0.0071,-0.0144,-0.065,4.5507,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2021,DÓLAR,0.0537,0.0099,0.0302,-0.0516,-0.0317,-0.044,0.0239,0.0042,0.0576,0.0374,-0.0041,-0.007,0.0739,4.9367,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2020,DÓLAR,0.0592,0.0537,0.1556,0.0439,-0.0001,0.0092,-0.0498,0.0515,0.031,0.0232,-0.0763,-0.0253,0.2893,4.5284,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2019,DÓLAR,-0.0575,0.0237,0.0423,0.0125,-0.0012,-0.0275,-0.0176,0.0992,0.0063,-0.0385,0.0549,-0.0458,0.0402,3.288,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2018,DÓLAR,-0.044,0.0261,0.0243,0.0473,0.0735,0.0318,-0.0262,0.1013,-0.0318,-0.0715,0.0392,0.003,0.1713,3.1221,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2017,DÓLAR,-0.0405,-0.0089,0.0223,0.0095,0.0142,0.0199,-0.0537,0.0052,0.0066,0.0344,-0.0047,0.0142,0.015,2.5191,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2016,DÓLAR,0.0353,-0.0156,-0.1057,-0.0304,0.0418,-0.1072,0.0091,0.0004,0.0018,-0.0201,0.0678,-0.0405,-0.1654,2.4671,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2015,DÓLAR,0.0023,0.0811,0.1146,-0.0668,0.0619,-0.024,0.0939,0.0745,0.0895,-0.0287,-0.0022,0.0141,0.4701,3.154,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2014,DÓLAR,0.0357,-0.0383,-0.0302,-0.0119,0.0013,-0.0163,0.0295,-0.0123,0.0944,-0.0028,0.0474,0.0375,0.1339,1.8257,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2013,DÓLAR,-0.027,-0.0065,0.0194,-0.006,0.065,0.0393,0.0337,0.0359,-0.0601,-0.0123,0.0555,0.0076,0.1464,1.4921,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2012,DÓLAR,-0.0729,-0.0172,0.0661,0.0383,0.069,-0.0005,0.0141,-0.0062,-0.0032,0.0003,0.0375,-0.0303,0.0894,1.1739,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2011,DÓLAR,0.0043,-0.0073,-0.0196,-0.034,0.0042,-0.0119,-0.0031,0.0199,0.1683,-0.0895,0.0725,0.0358,0.1258,0.9955,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2010,DÓLAR,0.0767,-0.034,-0.0166,-0.0283,0.0498,-0.0084,-0.0246,-0.0007,-0.0352,0.0042,0.0086,-0.0291,-0.0431,0.7726,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2009,DÓLAR,-0.0089,0.0269,-0.0266,-0.0591,-0.0942,-0.0108,-0.0405,0.0074,-0.0574,-0.0192,0.0037,-0.0053,-0.2549,0.8523,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2008,DÓLAR,-0.0062,-0.0437,0.0391,-0.0354,-0.0343,-0.023,-0.0159,0.0433,0.1713,0.105,0.103,0.0017,0.3194,1.4862,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2007,DÓLAR,-0.0062,-0.0031,-0.032,-0.008,-0.0516,-0.0014,-0.0252,0.045,-0.0627,-0.0516,0.0228,-0.007,-0.1715,0.8844,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2006,DÓLAR,-0.0533,-0.0363,0.0173,-0.0383,0.1011,-0.0592,0.0055,-0.0172,0.0166,-0.0144,0.0111,-0.0133,-0.0866,1.2745,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2005,DÓLAR,-0.0112,-0.0114,0.0274,-0.0506,-0.0504,-0.0222,0.0171,-0.0112,-0.0599,0.0144,-0.021,0.0606,-0.1182,1.4901,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2004,DÓLAR,0.0179,-0.0092,-0.0018,0.0124,0.0626,-0.0069,-0.026,-0.0307,-0.0256,-0.0007,-0.044,-0.0279,-0.0813,1.8238,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2003,DÓLAR,-0.0021,0.0106,-0.059,-0.1382,0.0262,-0.0316,0.0326,0.0003,-0.0145,-0.023,0.0326,-0.0204,-0.1823,2.0736,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2002,DÓLAR,0.0422,-0.029,-0.0105,0.0167,0.0675,0.1278,0.2054,-0.1185,0.2887,-0.0642,-0.0023,-0.0284,0.5227,2.7588,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2001,DÓLAR,0.008,0.0376,0.0569,0.0107,0.0802,-0.0233,0.0548,0.0495,0.0469,0.0134,-0.0659,-0.0824,0.1867,1.4685,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2000,DÓLAR,0.0075,-0.0188,-0.012,0.034,0.011,-0.0146,-0.014,0.0274,0.0111,0.0354,0.0265,-0.0021,0.093,1.0802,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1999,DÓLAR,0.6408,0.0411,-0.166,-0.0356,0.0381,0.0264,0.0111,0.0708,0.0033,0.016,-0.0155,-0.0695,0.4801,0.9032,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1998,DÓLAR,0.0065,0.006,0.0062,0.0061,0.0054,0.0056,0.0056,0.0116,0.0074,0.0064,0.0067,0.0062,0.0827,0.2859,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1997,DÓLAR,0.0064,0.0052,0.0074,0.0042,0.0074,0.0049,0.006,0.0076,0.0044,0.0061,0.0061,0.0059,0.0741,0.1877,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1996,DÓLAR,0.0063,0.0057,0.0039,0.0046,0.0059,0.006,0.0068,0.0056,0.0045,0.006,0.0054,0.006,0.0688,0.1057,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1995,DÓLAR,-0.0047,0.0113,0.0523,0.019,-0.0077,0.0177,0.0152,0.016,0.0032,0.0083,0.0049,0.0061,0.1495,0.0346,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
1994,DÓLAR,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,-0.0543,-0.0405,-0.0082,-0.0012,0.0012,-0.1,-0.1,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2025,DOLAR p.p. acima IBOV,-10.71,2.97,-7.9,-5.11,-3.08,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-24.33,-3285.02,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
2024,DOLAR p.p. acima IBOV,7.11,-0.39,0.97,5.22,4.39,4.57,-1.17,-6.65,-0.6,7.65,7.89,6.58,38.27,-2700.37,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:05:15.647436+0000,dolar
